,model_name,source,volume,area,n_triangles,x_scale,y_scale,z_scale,area_ratio_xy,area_ratio_xz,area_ratio_yz,build_time,support_material,model_material,area_ground,box_volume
134,216762,thingi10k,1.8183414836625253,14.764489746093753,70,0.58994140625,5.25,1.0,1.1970836775831422,1.9525539509963168,2.0000003633045016,6,0.431,1.986,3.0971923828125,3.0971923828125
135,1396898,thingi10k,7941.394724161776,2392.1677521972656,42126,26.149741058349612,21.94815885543823,26.597300949096677,1.725859444606761,1.9953501201447306,1.5861852682788957,4556,86.635,7348.291,573.9386707772327,15265.219552986577
136,135671,thingi10k,17.823006382727417,186.20230468750003,8054,12.953999328613282,12.949705505371094,1.5875000953674316,0.45806136134738984,4.152482875314682,4.271545051349489,66,10.855,19.325,167.75047642231686,266.3038973183601
137,76714,thingi10k,5.2630065498277165,26.942770996093756,5630,2.80264892578125,3.181793212890625,2.1097835540771483,1.056498014246086,2.3574971007134047,2.3343179900496596,13,0.783,5.249,8.917449330165981,18.813887941100468
138,188496,thingi10k,9.761338711420505,132.10833984375003,344,19.98999938964844,1.7399999618530273,0.7699999332427978,2.000000347420796,3.7156347297043175,4.130639167440225,16,3.4,10.729,34.78259817543032,26.78259827309241
139,72214,thingi10k,30.300029007531478,213.46775390625004,1660,8.281159973144531,7.9247901916503904,3.0,1.0458107222332995,3.766191689755865,3.7646730137849724,90,17.867,31.332,65.62645533066359,196.87936599199077
140,1036466,thingi10k,19.13197040048928,39.06980957031251,13532,2.8443580627441407,2.8443572998046873,3.111499786376953,1.5706167967767486,2.0057447986503454,2.010024373710985,26,1.295,18.655,8.090370619024615,25.173186452805467
141,1344048,thingi10k,608.3438838308763,444.15503906250007,358,12.806201171875,12.957601928710938,10.783999633789062,1.3847175097154785,1.5920180952050802,1.5270174674843584,503,29.231,570.214,165.93765700414775,1789.4716323645443
142,1228192,thingi10k,4.891993033759452,50.46482421875001,16070,6.349511337280274,6.349755859375,1.3147674560546876,0.7810852242513286,1.557621850211067,1.5575909974963569,12,2.876,5.444,40.31784681806341,53.00859289458781
143,62991,thingi10k,14.89671837741137,77.41792968750002,690,8.281324768066407,4.396017074584961,0.4977450370788574,1.797481683865025,2.693930518905824,4.486396884339983,20,3.492,16.066,36.404845080603266,18.120330964494933
144,1454014,thingi10k,59.979170295178726,391.06531250000006,9872,8.0,9.0,5.95,2.9885442521837025,1.9118115080504858,3.452622300547823,197,27.188,64.678,72.0,428.40000000000003
145,472097,thingi10k,2537.7126843633523,1125.8512560424804,516,10.752666101455688,10.74952675819397,27.956917572021485,1.5706437401682383,1.9999989135102612,2.000000523360736,1426,7.679,2350.908,115.58607197952314,3231.4302868052705
146,1146181,thingi10k,1.4245151885317033,10.320625000000001,4110,1.6890998840332032,1.6890998840332032,1.8950384140014649,1.5147405762455448,1.4774872269222665,1.4771319351712124,7,0.397,1.542,2.8530584182409804,5.406655299956916
147,472083,thingi10k,11.768482057853372,53.01239257812501,1612,5.968965530395508,2.159000015258789,2.031999969482422,1.3821314532734472,1.923674832136167,3.212393282845884,49,5.773,13.364,12.886996671203088,26.186376842604744
148,815485,thingi10k,769.7487131616346,613.3338281250001,509802,12.118753814697266,12.118753814697266,15.0,1.9524186196223032,1.6778060356017523,1.6778122471886745,923,98.329,730.444,146.86419402123954,2202.962910318593
149,65754,thingi10k,21.030610938288742,89.34041015625002,2400,9.705538177490235,4.033333969116211,1.2,1.399226156948285,1.9982663054231415,3.9696052693760664,33,3.772,21.039,39.1456768198256,46.974812183790725
150,472068,thingi10k,30.005264538486188,86.91744140625002,1702,5.96904296875,4.011669921875,5.132917022705078,1.4286184017256647,1.2167183370071462,0.9834456382901341,139,17.88,34.362,23.94583014011383,122.9119591489946
151,105765,thingi10k,370.44446108330703,444.9327734375001,7724,10.391829681396484,9.805565643310548,9.707347106933593,1.6489722906651296,2.366632153148605,2.501506700013908,283,1.98,343.396,101.89776809503616,989.1570043203394
152,619671,thingi10k,24.647900996161358,220.85955078125005,8220,13.035826110839844,6.010028076171875,1.5174043655395508,1.9359897775152226,3.3570548743513866,3.4186227600925165,63,8.561,26.411,78.34568092224188,118.88207825257854
153,99276,thingi10k,0.7200000000000002,17.23192749023438,60,6.0,6.0,0.1,0.3999999894036187,2.933333317438761,2.933333317438761,4,1.041,1.383,36.0,3.6
154,462521,thingi10k,2.1244548508326218,32.02564208984376,2056,4.096002197265625,4.096004486083984,0.29999940395355223,1.3398555176845754,4.943220595128708,4.943215504583462,9,1.322,2.676,16.777243375009856,5.03316301248664
155,472054,thingi10k,52.2470383932391,204.32240234375004,117656,2.2860050201416016,18.85078125,9.427665710449219,1.8759734099200043,3.563462938561602,0.48297707417310176,254,40.338,58.538,43.092980571091175,406.26621529113066
156,762599,thingi10k,279.07154294189723,423.1949248565674,1202,36.565340766906736,5.281228027343749,2.036019134521484,1.4838906855859373,2.108689476494657,1.9857671769847836,182,12.785,262.876,193.10990248756283,393.1754565302559
157,43988,thingi10k,13.2436292226327,62.31317382812501,900,8.2,0.6,3.0000001907348635,2.55813870003553,2.034896318031328,2.8992404683913886,80,8.058,16.072,4.919999999999999,14.760000938415525
158,248193,thingi10k,3.338605669805884,25.045424804687507,32008,2.399930000305176,2.3999298095703123,1.6,2.5124368360922995,2.5667303395298804,2.56627778333221,37,4.051,4.893,5.75966354861448,9.215461677783168
159,472040,thingi10k,176.57239004516046,610.3556250000001,3504,10.054159545898438,18.800364685058593,9.293406677246093,1.945754577446676,3.805967903193115,0.32465479991154855,420,119.686,176.251,189.02186606465372,1756.6570722307695
160,113891,thingi10k,224.45430101391878,342.06101562500004,2046,4.599985504150391,27.699996948242188,2.55,1.5445354242425482,3.080727349481482,1.7867358087440466,146,8.557,212.619,127.41958442692413,324.9199402886565
161,462535,thingi10k,3.380460578163466,47.44107910156251,2672,5.062275695800781,5.0653228759765625,0.29999940395355223,1.3800310738294013,5.052920382219289,5.050689306379082,11,1.903,4.157,25.642060886439868,7.692602982072656
162,131601,thingi10k,9.06785413852016,71.12384765625,4202,19.05,1.2699999809265137,0.609600019454956,1.7390924986475695,2.196322668151085,6.611355660331409,14,2.496,9.691,24.193499636650085,14.748357849185362
163,128350,thingi10k,640.438580433467,865.8694762023925,260,28.892500000000002,17.145,5.2831998062133785,0.6685183710371745,2.808094162070636,2.2285690050479707,402,14.734,602.982,495.3619125,2617.0959601254885
164,118293,thingi10k,1.6808621265378354,14.347177734375002,5174,0.6,4.953948974609375,2.350040054321289,1.8395748565687804,2.176678026966149,0.7998312174638985,44,4.697,3.844,2.9723693847656247,6.985187110437545
165,39573,thingi10k,3.729041559219361,32.316206054687505,448,6.2355201721191404,2.582858085632324,0.5,0.9261553606864654,3.819206814713923,4.782727540252769,9,1.126,4.174,16.105463694681383,8.052731847340691
166,178201,thingi10k,10.33094929977814,69.39290039062502,11122,4.2155311584472654,4.218627166748047,2.425674057006836,1.2519192589064425,3.4846332763827412,3.483803044052066,28,2.273,10.406,17.7837542672985,43.137591362370586
167,1036658,thingi10k,8.852112067858487,65.02827148437501,8528,4.187580871582031,4.179380798339844,2.4,1.5333344690558428,2.7173757752074277,2.6036920407175517,68,5.693,10.789,17.50149508618517,42.003588206844405
168,343549,thingi10k,6.908499527752401,54.02047851562501,898,7.431144714355469,6.579642486572266,0.3,0.9458572604368001,2.3136031443732046,2.3685044534468975,9,2.261,8.026,48.894275486440165,14.668282645932049
169,110803,thingi10k,14.037779294331873,66.33887207031252,666,9.510565185546875,9.045085144042968,1.45,0.5405452346523884,1.5926806723245108,1.6317675870700439,17,2.425,13.796,86.02387187124229,124.73461421330131
170,118287,thingi10k,951.4354000369755,1006.8346129333496,2186,6.096000242233276,20.3166862487793,20.32,2.9302815042869756,2.086862411036732,1.2196208643732378,873,85.716,898.442,123.85052429393608,2516.642653652781
171,314439,thingi10k,0.6869823150615292,9.845903320312502,3026,4.194979858398438,3.680348205566406,0.7,0.4111924904424801,0.7439157364987518,0.9037850462141794,6,0.721,1.027,15.438986594243906,10.807290615970734
172,383023,thingi10k,1.0898145922174594,29.492573242187504,12062,1.6151819229125977,3.156999969482422,3.4052101135253907,1.497702677958614,2.6590646751688585,1.798133138425162,9,0.523,1.155,5.09912928134363,17.363606599004786
173,734278,thingi10k,12.498924428796709,137.11462890625003,60754,7.8600006103515625,7.859437561035156,2.499720001220703,1.078698446532888,3.1681756812056068,3.1683405152917756,20,1.837,12.357,61.77518402675632,154.42066309077248
174,136634,thingi10k,43.50111606231889,369.29765625000005,17180,11.0,11.0,2.8,1.5697384668775827,3.8274903730912646,3.8279533386230473,46,7.925,43.629,121.0,338.79999999999995
175,1120760,thingi10k,8.002971197618498,90.01212890625001,1076,8.839200592041015,4.82599983215332,0.19050041437149048,1.9765644059807244,2.362914403845215,2.6653061437583023,11,3.812,9.287,42.65798057355946,8.12636297551407
176,122866,thingi10k,4868.018852186534,2768.763363671875,192,34.33927509307861,34.33922422409057,9.865766506195069,0.8368923785636921,3.3580488098878134,3.3580509018274736,2711,40.996,4522.846,1179.184067113955,11633.554673971736
177,79194,thingi10k,6.684380301011644,44.110219726562505,448,6.9761817932128904,2.2782039642333984,1.1419939994812012,0.9987532456211671,1.7245199251462762,7.329374190048152,24,2.112,7.279,15.893165016510466,18.1498990816195
178,1307398,thingi10k,1.7453507263463692,27.768857421875005,1004,4.2,2.6,0.35,1.8599843804216207,3.3482957048481015,2.9747234596000927,4,1.163,2.117,10.920000000000002,3.8220000000000005
179,43208,thingi10k,64.81938598997985,160.57869140625004,5960,11.428451538085938,7.037075805664062,2.5399999618530273,0.6462818224933128,2.6313689471049706,3.4462798393558614,59,3.238,61.494,80.42287981486879,204.27411166187733
180,107402,thingi10k,232.51750360165659,385.7229824508667,860,8.889999999999999,4.323113665580749,23.048026313781737,1.842339960440619,1.431419313008123,1.6967160550742826,621,61.356,241.95,38.43248048701285,885.7928215685754
181,1312959,thingi10k,5.260967319192075,40.19767333984376,13302,7.6873634338378904,8.595782470703124,1.15570011138916,0.19493142071135325,2.1308157851123513,2.0677054847868646,26,2.509,6.062,66.07890385050791,76.3673965405056
182,40067,thingi10k,4.935224615730987,107.10128906250002,2284,5.767200088500976,7.595999908447266,0.24000000953674316,1.9999993113867698,6.276057042241705,6.587298106096885,23,6.699,6.66,43.80765134425048,10.513836740402434
183,100423,thingi10k,539.214896160122,1818.4102760375977,276,15.627595043182373,15.26847936630249,29.53189895629883,2.8892835478168415,1.9664477791724493,2.0220239057766687,479,13.981,509.413,238.60961246176112,7046.594965222351
184,471987,thingi10k,19.176403517263978,88.89796875000002,21474,3.1565547943115235,9.9056640625,2.968855857849121,1.7579708504662883,1.5477128618013842,1.6954734819214827,70,6.517,20.672,31.267771387323737,92.82950624514322
185,70832,thingi10k,17.75853580722089,100.05322265625001,3990,9.140630340576172,6.196253967285156,0.9999999046325684,0.6310620512864521,3.5424507754385104,7.728096862454692,26,2.429,17.911,56.637667011282176,56.63766160989334
186,77185,thingi10k,7.591887111875086,48.08825195312501,4242,4.8,3.7,1.5,1.0328150010323738,2.8073779741923017,2.7033477645736554,46,4.085,8.977,17.76,26.64
187,100345,thingi10k,12.086821851270727,92.59961914062502,11754,8.347933959960937,7.996002197265625,0.325,1.1970911579886434,3.116956483873859,3.2113237041379916,14,3.838,12.857,66.75009828647597,21.693781943104693
188,390936,thingi10k,7.705252169086673,78.22335449218751,95136,4.4,4.185640716552735,1.8,2.6696181394408014,3.110993992198597,3.474648637277508,56,9.563,9.868,18.416819152832034,33.15027447509766
189,548860,thingi10k,50.5098473361284,493.3231250000001,66096,12.0,2.8000001907348633,12.472669982910157,5.015471888805215,1.5521665472445918,4.5492838453699544,430,75.194,60.562,33.60000228881836,419.08173997345733
190,471993,thingi10k,111.33245920479662,280.04978515625004,15234,10.244667053222656,2.836334228515625,9.334500122070313,2.724691842944337,1.431357268298517,2.998227982528872,329,43.185,114.518,29.057299822801724,271.2353687429764
191,1224384,thingi10k,6.192464763718348,26.156750488281254,238,2.2209877014160155,4.33648681640625,1.8098421096801758,1.5654340617476867,1.4122151466015793,1.1815167339174093,13,1.314,6.27,9.631283886590973,17.431103148236488
192,125066,thingi10k,2.481571377557911,46.57590820312501,3160,3.6510425567626954,3.6510425567626954,1.1850000381469727,2.2741888316114087,3.3087914063573862,2.2429798188991676,21,3.331,3.53,13.33011175129228,15.796182933784761
193,225960,thingi10k,35.1202922613246,260.90794921875005,1752,4.449199676513672,4.725,9.474152374267579,2.3499254495258204,2.6382787600013526,2.686113006865343,279,33.067,43.363,21.022468471527098,199.17006958248376
194,635748,thingi10k,4.256606477545222,64.01467285156251,308,5.603150177001953,4.637696075439453,0.43449554443359373,1.9984574775458563,3.066030698280066,3.013153814163666,15,4.98,5.116,25.985707585979835,11.290674165062475
195,1097848,thingi10k,604.5784899236066,2074.7406250000004,44938,19.0,22.4,8.8,2.827321389563998,4.184378665029717,3.9313338019631123,479,34.541,572.888,425.59999999999997,3745.28
196,399899,thingi10k,9.285561384764723,104.75421875000002,3086,6.3,12.05,1.4899999618530273,0.7783207506763835,2.6023463501661803,1.5274595764127177,50,9.096,11.638,75.915,113.11334710407257
197,78329,thingi10k,16.50017533431451,61.698730468750014,664,4.0,2.5,5.0,2.0349273681640625,0.8122848510742188,2.095082244873047,121,12.698,21.519,10.0,50.0
198,134619,thingi10k,3.1462190661430367,29.634963378906257,1012,6.472893524169922,2.9820281982421877,1.2,0.726593432162658,1.4930282456468933,2.573750862626827,27,3.7,4.225,19.302351013293958,23.16282121595275
199,72604,thingi10k,9659.118934629883,2745.1530435791014,2656,25.699567470550534,25.6992162322998,24.235352096557616,1.5634929083457705,2.0642721516161577,2.0666591418864546,5436,85.852,8939.286,660.4587415022562,16006.45014555651
200,61136,thingi10k,8.275403359889985,49.49888671875001,340,3.5,4.592581939697266,1.2,1.477414345540392,3.5618725277128673,2.678319621710607,37,4.164,9.557,16.07403678894043,19.288844146728515
201,134631,thingi10k,3525.6617399076863,1436.4933940185547,788,11.175994186401367,11.175994186401367,36.57600387573242,1.562834679559741,1.986200576142127,1.986200576142127,1958,10.155,3264.115,124.90284605447714,4568.446981378565
202,110787,thingi10k,20.34862842462911,117.35455078125003,2428,2.6337158203125,2.619617462158203,8.092292022705077,0.8042256357281377,3.345846502966904,3.3458457616450943,60,2.953,19.858,6.899327953252942,55.831376558134934
203,1066899,thingi10k,24.93566534620524,133.55835937500004,908,10.79824447631836,3.1,1.8,1.5851854232310099,3.3004635100410167,3.698663814093477,29,2.768,24.608,33.474557876586914,60.254204177856444
204,106683,thingi10k,16.867107629219696,130.86242187500002,1096,5.087999725341797,2.9759998321533203,3.839999771118164,2.638465676206995,3.2686081520747243,2.538938516708167,106,15.786,20.14,15.141886328613328,58.14484003617244
205,110793,thingi10k,2.6164933389071674,23.788654785156254,2020,3.491505432128906,3.4915084838867188,4.3,0.17069496050939087,0.8359822195027683,0.8359481401939794,13,0.431,2.899,12.19062083781464,52.41966960260295
206,71331,thingi10k,14.771210500597958,132.134169921875,952,10.30184326171875,10.30184326171875,1.9,0.15837577049588833,3.7561956593526773,3.756196828698018,25,1.58,14.267,106.12797458902001,201.64315171913802
207,700903,thingi10k,1.6062611255158363,12.534702148437502,4444,1.6992912292480469,1.4782577514648438,1.6996271133422851,2.6886337788603387,1.3692595949580124,2.687958207008466,35,3.74,3.3,2.511990431632148,4.269447046058389
208,105413,thingi10k,30.940404642529636,146.98056640625003,2744,5.159999847412109,4.959999847412109,3.2,1.524224108564271,3.2105356711169,3.920266585435147,39,2.066,29.331,25.593598455810568,81.89951505859382
209,1706463,thingi10k,66.22060584593503,145.97908203125002,79176,8.110022735595702,7.999990844726563,3.32593994140625,1.6388664855811612,1.3470308863815996,1.1597175486185118,114,10.897,65.84,64.88010763528989,215.78734138694725
210,1315830,thingi10k,83.51606593029078,429.2888671875001,8470,16.999026489257812,16.999993896484376,0.6600002765655517,0.9880885562812545,7.169200158480577,7.170082790790755,83,14.396,82.933,288.98334656355905,190.72908865478766
